Job;Application;Sub-Application;Folder;Host;Ended Status;Start Time;End Time;Creation Date
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 13:35:00;01/09/25 13:37:31;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;02/09/25 01:15:00;02/09/25 01:16:26;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 23:50:01;01/09/25 23:52:29;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 07:05:00;01/09/25 07:07:16;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 11:00:00;01/09/25 11:02:14;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 09:25:00;01/09/25 09:27:12;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 20:20:00;01/09/25 20:21:40;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 15:50:00;01/09/25 15:51:34;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;02/09/25 01:45:00;02/09/25 01:46:16;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 14:35:00;01/09/25 14:37:17;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 21:20:00;01/09/25 21:22:36;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 23:10:00;01/09/25 23:11:31;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;02/09/25 04:45:00;02/09/25 04:46:23;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 12:05:00;01/09/25 12:06:18;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 08:05:00;01/09/25 08:06:31;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 07:50:00;01/09/25 07:51:22;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;02/09/25 03:20:00;02/09/25 03:22:30;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;02/09/25 05:30:00;02/09/25 05:31:27;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;02/09/25 04:40:00;02/09/25 04:42:26;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 12:40:00;01/09/25 12:41:41;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;02/09/25 04:50:00;02/09/25 04:52:26;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 19:30:00;01/09/25 19:31:42;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;02/09/25 05:35:00;02/09/25 05:37:20;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 19:40:00;01/09/25 19:41:38;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;02/09/25 04:30:00;02/09/25 04:31:15;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 23:45:00;01/09/25 23:47:32;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;02/09/25 03:05:00;02/09/25 03:06:15;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;02/09/25 04:25:00;02/09/25 04:27:20;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;02/09/25 02:55:00;02/09/25 02:57:29;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;02/09/25 03:15:00;02/09/25 03:16:28;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 20:05:00;01/09/25 20:06:32;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 15:55:00;01/09/25 15:56:31;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 11:20:00;01/09/25 11:21:38;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 23:35:00;01/09/25 23:36:24;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;02/09/25 04:20:00;02/09/25 04:21:14;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 16:25:00;01/09/25 16:26:33;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 15:40:00;01/09/25 15:42:42;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 22:10:00;01/09/25 22:11:19;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 08:50:00;01/09/25 08:51:38;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;02/09/25 01:05:00;02/09/25 01:07:24;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;02/09/25 02:10:00;02/09/25 02:11:21;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;02/09/25 00:30:00;02/09/25 00:32:31;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 22:50:00;01/09/25 22:52:43;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 12:50:00;01/09/25 12:52:38;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 12:10:00;01/09/25 12:12:42;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;02/09/25 03:40:00;02/09/25 03:42:26;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;02/09/25 03:25:00;02/09/25 03:27:25;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 14:40:00;01/09/25 14:41:46;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 11:45:00;01/09/25 11:47:21;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 15:45:00;01/09/25 15:46:34;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 13:00:00;01/09/25 13:02:12;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 07:00:00;01/09/25 07:02:36;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 15:00:00;01/09/25 15:02:37;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 15:00:00;01/09/25 15:02:39;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;02/09/25 03:00:00;02/09/25 03:02:23;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 21:00:01;01/09/25 21:02:35;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;02/09/25 02:00:00;02/09/25 02:02:27;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";succeed;01/09/25 11:00:00;01/09/25 11:01:49;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 10:00:00;01/09/25 10:02:17;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 15:20:00;01/09/25 15:22:14;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 22:25:00;01/09/25 22:26:31;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 19:25:00;01/09/25 19:26:29;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 19:35:00;01/09/25 19:37:13;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 18:15:00;01/09/25 18:16:10;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 20:35:00;01/09/25 20:37:33;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 18:40:00;01/09/25 18:41:38;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 21:10:00;01/09/25 21:11:30;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 19:05:00;01/09/25 19:07:17;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 19:10:00;01/09/25 19:12:40;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 15:25:00;01/09/25 15:26:21;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 19:00:00;01/09/25 19:02:13;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 22:00:00;01/09/25 22:02:37;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 20:50:00;01/09/25 20:52:35;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 20:45:00;01/09/25 20:47:33;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 20:15:00;01/09/25 20:17:13;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 20:00:00;01/09/25 20:01:26;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 21:45:00;01/09/25 21:47:13;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 14:05:00;01/09/25 14:06:33;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 16:30:00;01/09/25 16:32:16;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 10:10:00;01/09/25 10:11:40;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 07:25:00;01/09/25 07:27:30;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 22:15:00;01/09/25 22:16:36;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 13:05:00;01/09/25 13:06:24;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 17:55:00;01/09/25 17:57:34;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 17:35:00;01/09/25 17:37:33;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 06:05:00;01/09/25 06:07:26;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 10:40:01;01/09/25 10:41:40;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 09:50:00;01/09/25 09:52:36;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;02/09/25 03:50:00;02/09/25 03:51:21;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;02/09/25 04:15:00;02/09/25 04:17:26;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 18:30:00;01/09/25 18:32:37;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;02/09/25 00:35:00;02/09/25 00:37:23;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;02/09/25 05:15:00;02/09/25 05:16:23;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;02/09/25 00:00:00;02/09/25 00:02:10;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 21:05:00;01/09/25 21:06:15;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 14:20:00;01/09/25 14:22:41;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;02/09/25 03:30:00;02/09/25 03:31:28;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 21:50:00;01/09/25 21:52:38;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;02/09/25 03:00:00;02/09/25 03:01:18;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 22:20:00;01/09/25 22:21:36;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 11:15:00;01/09/25 11:16:24;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 14:15:00;01/09/25 14:16:30;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 19:45:00;01/09/25 19:47:35;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 06:55:00;01/09/25 06:56:31;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 16:00:00;01/09/25 16:01:40;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 23:25:00;01/09/25 23:27:29;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 09:15:00;01/09/25 09:16:33;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 23:40:00;01/09/25 23:42:36;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;02/09/25 03:10:00;02/09/25 03:11:31;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;02/09/25 04:10:00;02/09/25 04:12:19;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 16:10:00;01/09/25 16:12:26;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 22:30:00;01/09/25 22:32:25;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 06:35:00;01/09/25 06:37:22;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;02/09/25 00:10:00;02/09/25 00:11:28;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 13:20:00;01/09/25 13:21:35;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 22:05:00;01/09/25 22:07:32;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;02/09/25 02:50:00;02/09/25 02:52:33;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 21:40:00;01/09/25 21:41:37;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 14:30:00;01/09/25 14:31:42;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 21:30:00;01/09/25 21:31:40;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 11:30:00;01/09/25 11:32:44;01/09/25
ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-BANDEIRA_BI;ELO-PRD;"tags: ""srvpconnect01.elo.corp:prodcdctm""";fail;01/09/25 11:05:00;01/09/25 11:07:35;01/09/25
