job_id,job_name,project,start_time,end_time,status,duration_sec,duration_z,date,duration_sec_mm,duration_z_clipped_mm,hour_sin_mm,hour_cos_mm,wday_sin_mm,wday_cos_mm,failed,high_runtime
,LIQUIDACAO,ELO-PRD,2025-09-01 20:31:25,2025-09-01 20:31:57,success,32.0,-1.1624839502918374,2025-09-01,0.020542317173377157,0.026434677263567127,0.08931639747704094,0.75,0.0,1.0,0,0
,LIQUIDACAO,ELO-PRD,2025-09-01 15:42:49,2025-09-01 15:43:24,success,35.0,-1.1424047707364278,2025-09-01,0.023007395234182416,0.029606838535195166,0.19526214587563526,0.14644660940672605,0.0,1.0,0,0
,LIQUIDACAO,ELO-PRD,2025-09-02 00:34:47,2025-09-02 00:35:18,success,31.0,-1.1691770101436407,2025-09-02,0.01972062448644207,0.02537729017302442,0.6666666666666666,1.0,1.0,0.0,0,0
,LIQUIDACAO,ELO-PRD,2025-09-01 11:08:28,2025-09-01 11:09:12,success,44.0,-1.0821672320701987,2025-09-01,0.030402629416598194,0.03912332235007932,0.839212696735014,0.0170370868554659,0.0,1.0,0,0
,LIQUIDACAO,ELO-PRD,2025-09-01 23:50:00,2025-09-01 23:53:50,failed,230.0,0.16274190036520217,2025-09-01,0.18323746918652423,0.2357973211910186,0.4941206365983189,0.9829629131445341,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-02 02:45:00,2025-09-02 02:48:29,failed,209.0,0.022187643477334318,2025-09-02,0.16598192276088744,0.2135921922896222,1.0,0.9330127018922194,1.0,0.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 22:35:00,2025-09-01 22:39:38,failed,278.0,0.48400877325175723,2025-09-01,0.22267871815940837,0.28655190153706744,0.33333333333333304,0.9330127018922192,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 14:50:00,2025-09-01 14:54:56,failed,296.0,0.6044838505842154,2025-09-01,0.23746918652423993,0.30558486916683575,0.3333333333333335,0.06698729810778059,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 12:00:00,2025-09-01 12:04:53,failed,293.0,0.5844046710288057,2025-09-01,0.23500410846343467,0.3024127078952077,0.6666666666666669,0.0,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 12:05:00,2025-09-01 12:08:40,failed,220.0,0.09581130184716985,2025-09-01,0.17502054231717337,0.22522345028559174,0.6666666666666669,0.0,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 14:40:00,2025-09-01 14:44:56,failed,296.0,0.6044838505842154,2025-09-01,0.23746918652423993,0.30558486916683575,0.3333333333333335,0.06698729810778059,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 13:00:00,2025-09-01 13:03:52,failed,232.0,0.17612802006880862,2025-09-01,0.1848808545603944,0.23791209537210395,0.4941206365983195,0.017037086855465844,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 11:00:00,2025-09-01 11:01:49,success,109.0,-0.6471183417029888,2025-09-01,0.0838126540673788,0.10785348323535379,0.839212696735014,0.0170370868554659,0.0,1.0,0,0
,LIQUIDACAO,ELO-PRD,2025-09-01 15:15:00,2025-09-01 15:18:46,failed,226.0,0.13596966095798924,2025-09-01,0.1799506984387839,0.23156777282884786,0.19526214587563526,0.14644660940672605,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 12:45:00,2025-09-01 12:49:49,failed,289.0,0.5576324316215927,2025-09-01,0.23171733771569433,0.2981831595330369,0.6666666666666669,0.0,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 16:50:00,2025-09-01 16:54:47,failed,287.0,0.5442463119179863,2025-09-01,0.23007395234182415,0.29606838535195157,0.08931639747704108,0.24999999999999978,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 17:15:00,2025-09-01 17:19:48,failed,288.0,0.5509393717697896,2025-09-01,0.23089564502875926,0.2971257724424943,0.02271611580728779,0.3705904774487397,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 17:05:00,2025-09-01 17:08:45,failed,225.0,0.129276601106186,2025-09-01,0.1791290057518488,0.23051038573830518,0.02271611580728779,0.3705904774487397,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 11:55:00,2025-09-01 11:58:39,failed,219.0,0.08911824199536662,2025-09-01,0.1741988496302383,0.22416606319504906,0.839212696735014,0.0170370868554659,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 16:10:00,2025-09-01 16:14:53,failed,293.0,0.5844046710288057,2025-09-01,0.23500410846343467,0.3024127078952077,0.08931639747704108,0.24999999999999978,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 12:10:00,2025-09-01 12:14:47,failed,287.0,0.5442463119179863,2025-09-01,0.23007395234182415,0.29606838535195157,0.6666666666666669,0.0,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 16:20:00,2025-09-01 16:23:53,failed,233.0,0.18282107992061186,2025-09-01,0.18570254724732949,0.23896948246264663,0.08931639747704108,0.24999999999999978,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 14:35:00,2025-09-01 14:39:20,failed,260.0,0.36353369591929907,2025-09-01,0.20788824979457682,0.2675189339072991,0.3333333333333335,0.06698729810778059,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 12:35:00,2025-09-01 12:38:39,failed,219.0,0.08911824199536662,2025-09-01,0.1741988496302383,0.22416606319504906,0.6666666666666669,0.0,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 17:10:00,2025-09-01 17:13:55,failed,235.0,0.19620719962421831,2025-09-01,0.18734593262119967,0.241084256643732,0.02271611580728779,0.3705904774487397,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 13:40:00,2025-09-01 13:44:53,failed,293.0,0.5844046710288057,2025-09-01,0.23500410846343467,0.3024127078952077,0.4941206365983195,0.017037086855465844,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 12:25:00,2025-09-01 12:29:40,failed,280.0,0.49739489295536365,2025-09-01,0.22432210353327856,0.2886666757181528,0.6666666666666669,0.0,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 13:15:00,2025-09-01 13:18:47,failed,227.0,0.14266272080979248,2025-09-01,0.18077239112571897,0.2326251599193905,0.4941206365983195,0.017037086855465844,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 14:30:00,2025-09-01 14:34:59,failed,299.0,0.6245630301396251,2025-09-01,0.2399342645850452,0.3087570304384638,0.3333333333333335,0.06698729810778059,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 14:00:00,2025-09-01 14:03:49,failed,229.0,0.15604884051339893,2025-09-01,0.18241577649958915,0.2347399341004759,0.3333333333333335,0.06698729810778059,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 13:35:00,2025-09-01 13:38:34,failed,214.0,0.05565294273635047,2025-09-01,0.17009038619556285,0.21887912774233564,0.4941206365983195,0.017037086855465844,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 11:35:00,2025-09-01 11:39:37,failed,277.0,0.477315713399954,2025-09-01,0.2218570254724733,0.28549451444652474,0.839212696735014,0.0170370868554659,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 13:45:00,2025-09-01 13:48:40,failed,220.0,0.09581130184716985,2025-09-01,0.17502054231717337,0.22522345028559174,0.4941206365983195,0.017037086855465844,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 13:30:00,2025-09-01 13:33:55,failed,235.0,0.19620719962421831,2025-09-01,0.18734593262119967,0.241084256643732,0.4941206365983195,0.017037086855465844,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 15:20:00,2025-09-01 15:23:39,success,219.0,0.08911824199536662,2025-09-01,0.1741988496302383,0.22416606319504906,0.19526214587563526,0.14644660940672605,0.0,1.0,0,0
,LIQUIDACAO,ELO-PRD,2025-09-01 14:20:00,2025-09-01 14:23:42,failed,222.0,0.10919742155077632,2025-09-01,0.17666392769104355,0.2273382244666771,0.3333333333333335,0.06698729810778059,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 11:25:00,2025-09-01 11:28:38,failed,218.0,0.0824251821435634,2025-09-01,0.17337715694330322,0.22310867610450635,0.839212696735014,0.0170370868554659,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 15:55:00,2025-09-01 15:58:37,failed,217.0,0.07573212229176016,2025-09-01,0.1725554642563681,0.22205128901396368,0.19526214587563526,0.14644660940672605,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 16:30:00,2025-09-01 16:33:57,failed,237.0,0.20959331932782477,2025-09-01,0.18898931799506985,0.24319903082481736,0.08931639747704108,0.24999999999999978,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 16:25:00,2025-09-01 16:29:42,failed,282.0,0.5107810126589701,2025-09-01,0.22596548890714874,0.29078144989923815,0.08931639747704108,0.24999999999999978,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 17:40:00,2025-09-01 17:43:49,failed,229.0,0.15604884051339893,2025-09-01,0.18241577649958915,0.2347399341004759,0.02271611580728779,0.3705904774487397,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 12:50:00,2025-09-01 12:53:46,failed,226.0,0.13596966095798924,2025-09-01,0.1799506984387839,0.23156777282884786,0.6666666666666669,0.0,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 17:30:00,2025-09-01 17:34:27,failed,267.0,0.4103851148819217,2025-09-01,0.21364009860312244,0.2749206435410979,0.02271611580728779,0.3705904774487397,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 17:45:00,2025-09-01 17:48:52,failed,232.0,0.17612802006880862,2025-09-01,0.1848808545603944,0.23791209537210395,0.02271611580728779,0.3705904774487397,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 12:55:00,2025-09-01 12:58:41,failed,221.0,0.10250436169897309,2025-09-01,0.17584223500410848,0.22628083737613444,0.6666666666666669,0.0,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 20:14:20,2025-09-01 20:14:47,success,27.0,-1.1959492495508537,2025-09-01,0.016433853738701727,0.02114774181085368,0.08931639747704094,0.75,0.0,1.0,0,0
,LIQUIDACAO,ELO-PRD,2025-09-01 11:01:46,2025-09-01 11:02:28,success,42.0,-1.0955533517738052,2025-09-01,0.02875924404272802,0.037008548168993946,0.839212696735014,0.0170370868554659,0.0,1.0,0,0
,LIQUIDACAO,ELO-PRD,2025-09-01 11:06:19,2025-09-01 11:06:50,success,31.0,-1.1691770101436407,2025-09-01,0.01972062448644207,0.02537729017302442,0.839212696735014,0.0170370868554659,0.0,1.0,0,0
,LIQUIDACAO,ELO-PRD,2025-09-02 00:33:27,2025-09-02 00:33:46,success,19.0,-1.2494937283652794,2025-09-02,0.009860312243221035,0.012688645086512228,0.6666666666666666,1.0,1.0,0.0,0,0
,LIQUIDACAO,ELO-PRD,2025-09-01 15:23:37,2025-09-01 15:23:59,success,22.0,-1.2294145488098698,2025-09-01,0.012325390304026294,0.01586080635814027,0.19526214587563526,0.14644660940672605,0.0,1.0,0,0
,LIQUIDACAO,ELO-PRD,2025-09-01 20:14:47,2025-09-01 20:15:26,success,39.0,-1.1156325313292148,2025-09-01,0.02629416598192276,0.03383638689736591,0.08931639747704094,0.75,0.0,1.0,0,0
,LIQUIDACAO,ELO-PRD,2025-09-01 11:06:49,2025-09-01 11:07:23,success,34.0,-1.1490978305882311,2025-09-01,0.02218570254724733,0.02854945144465246,0.839212696735014,0.0170370868554659,0.0,1.0,0,0
,LIQUIDACAO,ELO-PRD,2025-09-01 15:23:58,2025-09-01 15:24:21,success,23.0,-1.2227214889580666,2025-09-01,0.01314708299096138,0.016918193448682936,0.19526214587563526,0.14644660940672605,0.0,1.0,0,0
,LIQUIDACAO,ELO-PRD,2025-09-01 11:02:27,2025-09-01 11:02:54,success,27.0,-1.1959492495508537,2025-09-01,0.016433853738701727,0.02114774181085368,0.839212696735014,0.0170370868554659,0.0,1.0,0,0
,LIQUIDACAO,ELO-PRD,2025-09-01 20:15:26,2025-09-01 20:17:44,success,138.0,-0.453019606000695,2025-09-01,0.1076417419884963,0.13851770886109163,0.08931639747704094,0.75,0.0,1.0,0,0
,LIQUIDACAO,ELO-PRD,2025-09-01 15:24:20,2025-09-01 15:27:14,success,174.0,-0.21206945133577876,2025-09-01,0.1372226787181594,0.17658364412062824,0.19526214587563526,0.14644660940672605,0.0,1.0,0,0
,LIQUIDACAO,ELO-PRD,2025-09-01 11:02:54,2025-09-01 11:03:23,success,29.0,-1.1825631298472472,2025-09-01,0.018077239112571898,0.023262515991939053,0.839212696735014,0.0170370868554659,0.0,1.0,0,0
,LIQUIDACAO,ELO-PRD,2025-09-01 11:07:22,2025-09-01 11:08:00,success,38.0,-1.1223255911810182,2025-09-01,0.025472473294987676,0.03277899980682321,0.839212696735014,0.0170370868554659,0.0,1.0,0,0
,LIQUIDACAO,ELO-PRD,2025-09-01 20:17:43,2025-09-01 20:31:25,success,822.0,4.125033332632714,2025-09-01,0.6696795398520953,0.8617704787922876,0.08931639747704094,0.75,0.0,1.0,0,1
,LIQUIDACAO,ELO-PRD,2025-09-01 15:27:14,2025-09-01 15:42:49,success,935.0,4.881349095886479,2025-09-01,0.76253081347576,0.981255220023611,0.19526214587563526,0.14644660940672605,0.0,1.0,0,1
,LIQUIDACAO,ELO-PRD,2025-09-01 11:07:59,2025-09-01 11:08:29,success,30.0,-1.1758700699954439,2025-09-01,0.018898931799506986,0.024319903082481754,0.839212696735014,0.0170370868554659,0.0,1.0,0,0
,LIQUIDACAO,ELO-PRD,2025-09-01 11:03:22,2025-09-01 11:03:39,success,17.0,-1.2628798480688859,2025-09-01,0.008216926869350863,0.010573870905426858,0.839212696735014,0.0170370868554659,0.0,1.0,0,0
,LIQUIDACAO,ELO-PRD,2025-09-01 20:17:43,2025-09-01 20:17:56,success,13.0,-1.2896520874760988,2025-09-01,0.0049301561216105174,0.006344322543256114,0.08931639747704094,0.75,0.0,1.0,0,0
,LIQUIDACAO,ELO-PRD,2025-09-01 15:27:14,2025-09-01 15:27:28,success,14.0,-1.2829590276242957,2025-09-01,0.005751848808545604,0.007401709633798783,0.19526214587563526,0.14644660940672605,0.0,1.0,0,0
,LIQUIDACAO,ELO-PRD,2025-09-01 23:35:00,2025-09-01 23:38:37,failed,217.0,0.07573212229176016,2025-09-01,0.1725554642563681,0.22205128901396368,0.4941206365983189,0.9829629131445341,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 11:10:00,2025-09-01 11:13:45,failed,225.0,0.129276601106186,2025-09-01,0.1791290057518488,0.23051038573830518,0.839212696735014,0.0170370868554659,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 16:45:00,2025-09-01 16:49:48,failed,288.0,0.5509393717697896,2025-09-01,0.23089564502875926,0.2971257724424943,0.08931639747704108,0.24999999999999978,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 22:25:00,2025-09-01 22:28:36,failed,216.0,0.06903906243995693,2025-09-01,0.17173377156943304,0.220993901923421,0.33333333333333304,0.9330127018922192,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 15:27:14,2025-09-01 15:27:29,success,15.0,-1.2762659677724923,2025-09-01,0.00657354149548069,0.008459096724341485,0.19526214587563526,0.14644660940672605,0.0,1.0,0,0
,LIQUIDACAO,ELO-PRD,2025-09-01 11:08:00,2025-09-01 11:08:29,success,29.0,-1.1825631298472472,2025-09-01,0.018077239112571898,0.023262515991939053,0.839212696735014,0.0170370868554659,0.0,1.0,0,0
,LIQUIDACAO,ELO-PRD,2025-09-01 20:39:34,2025-09-01 20:40:31,success,57.0,-0.9951574539967567,2025-09-01,0.041084634346754315,0.05286935452713422,0.08931639747704094,0.75,0.0,1.0,0,0
,LIQUIDACAO,ELO-PRD,2025-09-01 13:39:39,2025-09-01 13:39:53,failed,14.0,-1.2829590276242957,2025-09-01,0.005751848808545604,0.007401709633798783,0.4941206365983195,0.017037086855465844,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 18:29:47,2025-09-01 18:30:05,failed,18.0,-1.2561867882170827,2025-09-01,0.009038619556285949,0.011631257995969526,0.0,0.4999999999999999,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 21:01:30,2025-09-01 21:20:45,success,1155.0,6.35382226328319,2025-09-01,0.9433032046014791,1.0,0.19526214587563487,0.8535533905932737,0.0,1.0,0,1
,LIQUIDACAO,ELO-PRD,2025-09-01 19:11:27,2025-09-01 19:29:19,success,1072.0,5.798298295583522,2025-09-01,0.8751027115858668,1.0,0.022716115807287718,0.6294095225512601,0.0,1.0,0,1
,LIQUIDACAO,ELO-PRD,2025-09-01 14:14:16,2025-09-01 14:14:25,failed,9.0,-1.3164243268833118,2025-09-01,0.0016433853738701725,0.0021147741810853713,0.3333333333333335,0.06698729810778059,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 14:43:36,2025-09-01 15:03:17,success,1181.0,6.5278418194300745,2025-09-01,0.9646672144617913,1.0,0.3333333333333335,0.06698729810778059,0.0,1.0,0,1
,LIQUIDACAO,ELO-PRD,2025-09-02 01:17:28,2025-09-02 01:30:38,success,790.0,3.910855417375011,2025-09-02,0.6433853738701726,0.8279340918949217,0.8392126967350139,0.9829629131445341,1.0,0.0,0,1
,LIQUIDACAO,ELO-PRD,2025-09-01 14:23:02,2025-09-01 14:23:43,success,41.0,-1.1022464116256083,2025-09-01,0.027937551355792935,0.03595116107845128,0.3333333333333335,0.06698729810778059,0.0,1.0,0,0
,LIQUIDACAO,ELO-PRD,2025-09-01 21:55:00,2025-09-01 21:59:14,failed,254.0,0.3233753368084797,2025-09-01,0.2029580936729663,0.261174611364043,0.19526214587563487,0.8535533905932737,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 20:25:00,2025-09-01 20:29:14,failed,254.0,0.3233753368084797,2025-09-01,0.2029580936729663,0.261174611364043,0.08931639747704094,0.75,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 21:50:00,2025-09-01 21:53:20,failed,200.0,-0.038049895188894754,2025-09-01,0.15858668857847166,0.20407570847473805,0.19526214587563487,0.8535533905932737,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 22:10:02,2025-09-01 22:14:43,failed,281.0,0.5040879528071669,2025-09-01,0.22514379622021363,0.28972406280869545,0.33333333333333304,0.9330127018922192,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 18:45:00,2025-09-01 18:49:46,failed,286.0,0.5375532520661831,2025-09-01,0.22925225965488907,0.29501099826140886,0.0,0.4999999999999999,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 22:35:00,2025-09-01 22:38:37,failed,217.0,0.07573212229176016,2025-09-01,0.1725554642563681,0.22205128901396368,0.33333333333333304,0.9330127018922192,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 18:15:00,2025-09-01 18:19:34,failed,274.0,0.4572365338445443,2025-09-01,0.21939194741166804,0.2823223531748967,0.0,0.4999999999999999,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 18:55:00,2025-09-01 18:59:37,success,277.0,0.477315713399954,2025-09-01,0.2218570254724733,0.28549451444652474,0.0,0.4999999999999999,0.0,1.0,0,0
,LIQUIDACAO,ELO-PRD,2025-09-01 17:10:00,2025-09-01 17:13:19,failed,199.0,-0.04474295504069799,2025-09-01,0.15776499589153656,0.20301832138419537,0.02271611580728779,0.3705904774487397,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 18:20:00,2025-09-01 18:24:37,failed,277.0,0.477315713399954,2025-09-01,0.2218570254724733,0.28549451444652474,0.0,0.4999999999999999,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 20:00:00,2025-09-01 20:03:47,failed,227.0,0.14266272080979248,2025-09-01,0.18077239112571897,0.2326251599193905,0.08931639747704094,0.75,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 22:15:00,2025-09-01 22:18:47,failed,227.0,0.14266272080979248,2025-09-01,0.18077239112571897,0.2326251599193905,0.33333333333333304,0.9330127018922192,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 22:05:00,2025-09-01 22:09:41,failed,281.0,0.5040879528071669,2025-09-01,0.22514379622021363,0.28972406280869545,0.33333333333333304,0.9330127018922192,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 19:50:00,2025-09-01 19:53:54,failed,234.0,0.18951413977241507,2025-09-01,0.1865242399342646,0.24002686955318933,0.022716115807287718,0.6294095225512601,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 19:45:00,2025-09-01 19:49:45,failed,285.0,0.5308601922143799,2025-09-01,0.228430566967954,0.2939536111708662,0.022716115807287718,0.6294095225512601,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 20:45:00,2025-09-01 20:48:50,success,230.0,0.16274190036520217,2025-09-01,0.18323746918652423,0.2357973211910186,0.08931639747704094,0.75,0.0,1.0,0,0
,LIQUIDACAO,ELO-PRD,2025-09-01 20:10:00,2025-09-01 20:13:43,failed,223.0,0.11589048140257954,2025-09-01,0.17748562037797863,0.2283956115572198,0.08931639747704094,0.75,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 20:35:00,2025-09-01 20:38:23,success,203.0,-0.017970715633485065,2025-09-01,0.16105176663927692,0.20724786974636614,0.08931639747704094,0.75,0.0,1.0,0,0
,LIQUIDACAO,ELO-PRD,2025-09-01 19:40:00,2025-09-01 19:44:56,failed,296.0,0.6044838505842154,2025-09-01,0.23746918652423993,0.30558486916683575,0.022716115807287718,0.6294095225512601,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 22:20:00,2025-09-01 22:23:49,failed,229.0,0.15604884051339893,2025-09-01,0.18241577649958915,0.2347399341004759,0.33333333333333304,0.9330127018922192,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 20:05:00,2025-09-01 20:08:38,failed,218.0,0.0824251821435634,2025-09-01,0.17337715694330322,0.22310867610450635,0.08931639747704094,0.75,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 17:00:01,2025-09-01 17:04:56,failed,295.0,0.5977907907324121,2025-09-01,0.23664749383730485,0.30452748207629304,0.02271611580728779,0.3705904774487397,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 22:30:00,2025-09-01 22:33:49,failed,229.0,0.15604884051339893,2025-09-01,0.18241577649958915,0.2347399341004759,0.33333333333333304,0.9330127018922192,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 12:55:00,2025-09-01 12:58:41,failed,221.0,0.10250436169897309,2025-09-01,0.17584223500410848,0.22628083737613444,0.6666666666666669,0.0,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 12:50:00,2025-09-01 12:53:52,failed,232.0,0.17612802006880862,2025-09-01,0.1848808545603944,0.23791209537210395,0.6666666666666669,0.0,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 22:40:00,2025-09-01 22:44:42,failed,282.0,0.5107810126589701,2025-09-01,0.22596548890714874,0.29078144989923815,0.33333333333333304,0.9330127018922192,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 21:30:00,2025-09-01 21:34:50,failed,290.0,0.564325491473396,2025-09-01,0.2325390304026294,0.29924054662357963,0.19526214587563487,0.8535533905932737,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 22:45:00,2025-09-01 22:49:40,failed,280.0,0.49739489295536365,2025-09-01,0.22432210353327856,0.2886666757181528,0.33333333333333304,0.9330127018922192,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 17:20:00,2025-09-01 17:23:46,failed,226.0,0.13596966095798924,2025-09-01,0.1799506984387839,0.23156777282884786,0.02271611580728779,0.3705904774487397,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 22:50:00,2025-09-01 22:54:49,failed,289.0,0.5576324316215927,2025-09-01,0.23171733771569433,0.2981831595330369,0.33333333333333304,0.9330127018922192,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 17:40:00,2025-09-01 17:44:44,failed,284.0,0.5241671323625766,2025-09-01,0.2276088742810189,0.29289622408032356,0.02271611580728779,0.3705904774487397,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 16:10:00,2025-09-01 16:14:57,failed,297.0,0.6111769104360186,2025-09-01,0.23829087921117503,0.3066422562573784,0.08931639747704108,0.24999999999999978,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 13:15:00,2025-09-01 13:18:47,failed,227.0,0.14266272080979248,2025-09-01,0.18077239112571897,0.2326251599193905,0.4941206365983195,0.017037086855465844,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 23:00:00,2025-09-01 23:03:42,failed,222.0,0.10919742155077632,2025-09-01,0.17666392769104355,0.2273382244666771,0.4941206365983189,0.9829629131445341,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 12:20:00,2025-09-01 12:24:18,failed,258.0,0.3501475762156926,2025-09-01,0.20624486442070666,0.26540415972621373,0.6666666666666669,0.0,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 18:50:00,2025-09-01 18:54:56,failed,296.0,0.6044838505842154,2025-09-01,0.23746918652423993,0.30558486916683575,0.0,0.4999999999999999,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 13:25:00,2025-09-01 13:28:41,failed,221.0,0.10250436169897309,2025-09-01,0.17584223500410848,0.22628083737613444,0.4941206365983195,0.017037086855465844,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 16:20:00,2025-09-01 16:23:48,failed,228.0,0.1493557806615957,2025-09-01,0.18159408381265407,0.2336825470099332,0.08931639747704108,0.24999999999999978,0.0,1.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-01 23:05:00,2025-09-01 23:08:27,success,207.0,0.008801523773727858,2025-09-01,0.16433853738701726,0.21147741810853682,0.4941206365983189,0.9829629131445341,0.0,1.0,0,0
,LIQUIDACAO,ELO-PRD,2025-09-02 00:15:00,2025-09-02 00:18:29,failed,209.0,0.022187643477334318,2025-09-02,0.16598192276088744,0.2135921922896222,0.6666666666666666,1.0,1.0,0.0,1,0
,LIQUIDACAO,ELO-PRD,2025-09-02 01:05:00,2025-09-02 01:08:33,success,213.0,0.048959882884547244,2025-09-02,0.16926869350862778,0.21782174065179294,0.8392126967350139,0.9829629131445341,1.0,0.0,0,0
,LIQUIDACAO,ELO-PRD,2025-09-01 21:45:00,2025-09-01 21:48:38,failed,218.0,0.0824251821435634,2025-09-01,0.17337715694330322,0.22310867610450635,0.19526214587563487,0.8535533905932737,0.0,1.0,1,0
